id,key,value,type
153640990,is_in,"St. Tammany,Louisiana,La.,LA,USA",regular
153640990,place,hamlet,regular
153640990,id,1628885,gnis
153640990,Class,Populated Place,gnis
153640990,County,St. Tammany,gnis
153640990,ST_num,22,gnis
153640990,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153640990,ST_alpha,LA,gnis
153640990,County_num,103,gnis
153671580,ele,15,regular
153671580,name,Nicholson,regular
153671580,is_in,"Pearl River,Mississippi,Miss.,MS,USA",regular
153671580,place,hamlet,regular
153671580,id,674919,gnis
153671580,Class,Populated Place,gnis
153671580,County,Pearl River,gnis
153671580,ST_num,28,gnis
153671580,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153671580,ST_alpha,MS,gnis
153671580,County_num,109,gnis
153677914,ele,3,regular
153677914,name,The Settlement,regular
153677914,is_in,"St. Tammany,Louisiana,La.,LA,USA",regular
153677914,place,hamlet,regular
153677914,id,1629043,gnis
153677914,Class,Populated Place,gnis
153677914,County,St. Tammany,gnis
153677914,ST_num,22,gnis
153677914,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153677914,ST_alpha,LA,gnis
153677914,County_num,103,gnis
153690882,name,Port Sulphur,regular
153690882,place,town,regular
153690882,population,1760,regular
153690882,feature_id,558294,gnis
153698414,ele,5,regular
153698414,name,Napoleon,regular
153698414,is_in,"Hancock,Mississippi,Miss.,MS,USA",regular
153698414,place,hamlet,regular
153698414,id,692097,gnis
153698414,Class,Populated Place,gnis
153698414,County,Hancock,gnis
153698414,ST_num,28,gnis
153698414,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153698414,ST_alpha,MS,gnis
153698414,County_num,045,gnis
153705168,ele,4,regular
153705168,name,Pine Shadows,regular
153705168,is_in,"St. Tammany,Louisiana,La.,LA,USA",regular
153705168,place,hamlet,regular
153705168,id,1628998,gnis
153705168,Class,Populated Place,gnis
153705168,County,St. Tammany,gnis
153705168,ST_num,22,gnis
153705168,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153705168,ST_alpha,LA,gnis
153705168,County_num,103,gnis
153717707,ele,3,regular
153717707,name,Village North,regular
153717707,is_in,"St. Tammany,Louisiana,La.,LA,USA",regular
153717707,place,hamlet,regular
153717707,id,1629049,gnis
153717707,Class,Populated Place,gnis
153717707,County,St. Tammany,gnis
153717707,ST_num,22,gnis
153717707,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153717707,ST_alpha,LA,gnis
153717707,County_num,103,gnis
153731941,ele,0,regular
153731941,name,Deer Range,regular
153731941,is_in,"Plaquemines,Louisiana,La.,LA,USA",regular
153731941,place,hamlet,regular
153731941,id,545319,gnis
153731941,Class,Populated Place,gnis
153731941,County,Plaquemines,gnis
153731941,ST_num,22,gnis
153731941,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153731941,ST_alpha,LA,gnis
153731941,County_num,075,gnis
153747777,ele,1,regular
153747777,name,Hopedale,regular
153747777,is_in,"St. Bernard,Louisiana,La.,LA,USA",regular
153747777,place,village,regular
153747777,id,560997,gnis
153747777,Class,Populated Place,gnis
153747777,County,St. Bernard,gnis
153747777,ST_num,22,gnis
153747777,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153747777,ST_alpha,LA,gnis
153747777,County_num,087,gnis
153759388,ele,1,regular
153759388,name,Frances Place,regular
153759388,is_in,"St. Bernard,Louisiana,La.,LA,USA",regular
153759388,place,hamlet,regular
153759388,id,560793,gnis
153759388,Class,Populated Place,gnis
153759388,County,St. Bernard,gnis
153759388,ST_num,22,gnis
153759388,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153759388,ST_alpha,LA,gnis
153759388,County_num,087,gnis
153775743,ele,0,regular
153775743,name,Howze Beach,regular
153775743,is_in,"St. Tammany,Louisiana,La.,LA,USA",regular
153775743,place,hamlet,regular
153775743,id,1627309,gnis
153775743,Class,Populated Place,gnis
153775743,County,St. Tammany,gnis
153775743,ST_num,22,gnis
153775743,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153775743,ST_alpha,LA,gnis
153775743,County_num,103,gnis
153785017,ele,2,regular
153785017,name,Belle Chasse,regular
153785017,is_in,"Plaquemines,Louisiana,La.,LA,USA",regular
153785017,place,village,regular
153785017,id,542975,gnis
153785017,Class,Populated Place,gnis
153785017,County,Plaquemines,gnis
153785017,ST_num,22,gnis
153785017,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153785017,ST_alpha,LA,gnis
153785017,County_num,075,gnis
153805634,ele,20,regular
153805634,name,Diamondhead,regular
153805634,is_in,"Hancock,Mississippi,Miss.,MS,USA",regular
153805634,place,hamlet,regular
153805634,id,689399,gnis
153805634,Class,Populated Place,gnis
153805634,County,Hancock,gnis
153805634,ST_num,28,gnis
153805634,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153805634,ST_alpha,MS,gnis
153805634,County_num,045,gnis
153814468,ele,6,regular
153814468,name,Oakmont,regular
153814468,is_in,"St. Tammany,Louisiana,La.,LA,USA",regular
153814468,place,hamlet,regular
153814468,id,1628985,gnis
153814468,Class,Populated Place,gnis
153814468,County,St. Tammany,gnis
153814468,ST_num,22,gnis
153814468,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153814468,ST_alpha,LA,gnis
153814468,County_num,103,gnis
240203849,created_by,JOSM,regular
240203907,created_by,JOSM,regular
240204085,created_by,JOSM,regular
240204481,created_by,JOSM,regular
240204568,created_by,JOSM,regular
240214123,created_by,JOSM,regular
240217617,created_by,JOSM,regular
240217673,created_by,JOSM,regular
240218891,created_by,JOSM,regular
240219295,created_by,JOSM,regular
240219377,created_by,JOSM,regular
240219447,created_by,JOSM,regular
240219487,created_by,JOSM,regular
240219591,created_by,JOSM,regular
240219668,created_by,JOSM,regular
240219747,created_by,JOSM,regular
240219784,created_by,JOSM,regular
240219836,created_by,JOSM,regular
240219866,created_by,JOSM,regular
240220069,created_by,JOSM,regular
240220272,created_by,JOSM,regular
240220361,created_by,JOSM,regular
240221393,created_by,JOSM,regular
240222920,created_by,JOSM,regular
240223873,created_by,JOSM,regular
240224091,created_by,JOSM,regular
240224186,created_by,JOSM,regular
240224268,created_by,JOSM,regular
240224495,created_by,JOSM,regular
240224613,created_by,JOSM,regular
240224673,created_by,JOSM,regular
240224695,created_by,JOSM,regular
240224717,created_by,JOSM,regular
240224738,created_by,JOSM,regular
240224786,created_by,JOSM,regular
240224854,created_by,JOSM,regular
240224964,created_by,JOSM,regular
240225050,created_by,JOSM,regular
240225109,created_by,JOSM,regular
240225224,created_by,JOSM,regular
240225720,created_by,JOSM,regular
240226302,created_by,JOSM,regular
240226448,created_by,JOSM,regular
240226525,created_by,JOSM,regular
240226546,created_by,JOSM,regular
240226653,created_by,JOSM,regular
240226672,created_by,JOSM,regular
240226693,created_by,JOSM,regular
240227076,created_by,JOSM,regular
240227119,created_by,JOSM,regular
240227159,created_by,JOSM,regular
240227202,created_by,JOSM,regular
240227256,created_by,JOSM,regular
240227327,created_by,JOSM,regular
240227352,created_by,JOSM,regular
240227413,created_by,JOSM,regular
240227499,created_by,JOSM,regular
240227601,created_by,JOSM,regular
240227805,created_by,JOSM,regular
240227880,created_by,JOSM,regular
240227917,created_by,JOSM,regular
240228039,created_by,JOSM,regular
240228488,created_by,JOSM,regular
240228524,created_by,JOSM,regular
240228552,created_by,JOSM,regular
240228637,created_by,JOSM,regular
240228681,created_by,JOSM,regular
240228804,created_by,JOSM,regular
240228894,created_by,JOSM,regular
240228957,created_by,JOSM,regular
240228993,created_by,JOSM,regular
240229102,created_by,JOSM,regular
240229315,created_by,JOSM,regular
240229365,created_by,JOSM,regular
240229538,created_by,JOSM,regular
240229587,created_by,JOSM,regular
240229625,created_by,JOSM,regular
240229899,created_by,JOSM,regular
240229989,created_by,JOSM,regular
240230184,created_by,JOSM,regular
240230440,created_by,JOSM,regular
240230648,created_by,JOSM,regular
240230881,created_by,JOSM,regular
240230980,created_by,JOSM,regular
240231041,created_by,JOSM,regular
240231189,created_by,JOSM,regular
240231559,created_by,JOSM,regular
240231674,created_by,JOSM,regular
240231831,created_by,JOSM,regular
240231992,created_by,JOSM,regular
240232612,created_by,JOSM,regular
240232716,created_by,JOSM,regular
240232788,created_by,JOSM,regular
240232901,created_by,JOSM,regular
240233011,created_by,JOSM,regular
240233201,created_by,JOSM,regular
240233292,created_by,JOSM,regular
240233703,created_by,JOSM,regular
240233868,created_by,JOSM,regular
240233984,created_by,JOSM,regular
240234015,created_by,JOSM,regular
240234619,created_by,JOSM,regular
240234655,created_by,JOSM,regular
240234804,created_by,JOSM,regular
240234951,created_by,JOSM,regular
240234999,created_by,JOSM,regular
240235115,created_by,JOSM,regular
240235221,created_by,JOSM,regular
240235233,created_by,JOSM,regular
240235246,created_by,JOSM,regular
240235274,created_by,JOSM,regular
240235288,created_by,JOSM,regular
240235300,created_by,JOSM,regular
240235565,created_by,JOSM,regular
240235592,created_by,JOSM,regular
240235730,created_by,JOSM,regular
240236039,created_by,JOSM,regular
240236130,created_by,JOSM,regular
240236183,created_by,JOSM,regular
240236400,created_by,JOSM,regular
240236488,created_by,JOSM,regular
240236543,created_by,JOSM,regular
240236611,created_by,JOSM,regular
240236664,created_by,JOSM,regular
240236710,created_by,JOSM,regular
240236773,created_by,JOSM,regular
240236910,created_by,JOSM,regular
240237275,created_by,JOSM,regular
240237399,created_by,JOSM,regular
240237842,created_by,JOSM,regular
240238195,created_by,JOSM,regular
240238400,created_by,JOSM,regular
240238886,created_by,JOSM,regular
240239041,created_by,JOSM,regular
240239269,created_by,JOSM,regular
240239326,created_by,JOSM,regular
240239438,created_by,JOSM,regular
240239702,created_by,JOSM,regular
240239978,created_by,JOSM,regular
240240317,created_by,JOSM,regular
240242283,created_by,JOSM,regular
240242956,created_by,JOSM,regular
240243092,created_by,JOSM,regular
240243357,created_by,JOSM,regular
240243512,created_by,JOSM,regular
240243630,created_by,JOSM,regular
240243703,created_by,JOSM,regular
240243943,created_by,JOSM,regular
240244357,created_by,JOSM,regular
240244377,created_by,JOSM,regular
240248116,created_by,JOSM,regular
240248150,created_by,JOSM,regular
240250297,created_by,JOSM,regular
240250324,created_by,JOSM,regular
240250350,created_by,JOSM,regular
240251042,created_by,JOSM,regular
240251090,created_by,JOSM,regular
240251230,created_by,JOSM,regular
240251341,created_by,JOSM,regular
240251357,created_by,JOSM,regular
240251375,created_by,JOSM,regular
240251390,created_by,JOSM,regular
240254409,created_by,JOSM,regular
240254421,created_by,JOSM,regular
240254433,created_by,JOSM,regular
240254455,created_by,JOSM,regular
240254879,created_by,JOSM,regular
240268462,created_by,JOSM,regular
240275052,created_by,JOSM,regular
240275066,created_by,JOSM,regular
240275080,created_by,JOSM,regular
240276325,created_by,JOSM,regular
240279003,created_by,JOSM,regular
240279870,created_by,JOSM,regular
240279884,created_by,JOSM,regular
240279896,created_by,JOSM,regular
240284185,created_by,JOSM,regular
240284197,created_by,JOSM,regular
240284237,created_by,JOSM,regular
240284249,created_by,JOSM,regular
240285370,created_by,JOSM,regular
240290864,created_by,JOSM,regular
240290892,created_by,JOSM,regular
240290944,created_by,JOSM,regular
240290958,created_by,JOSM,regular
240290971,created_by,JOSM,regular
240290985,created_by,JOSM,regular
240290996,created_by,JOSM,regular
240291009,created_by,JOSM,regular
240291409,created_by,JOSM,regular
240291428,created_by,JOSM,regular
240293785,created_by,JOSM,regular
240295291,created_by,JOSM,regular
240295386,created_by,JOSM,regular
240307101,created_by,JOSM,regular
240307111,created_by,JOSM,regular
240327337,created_by,JOSM,regular
240377864,created_by,JOSM,regular
241012153,created_by,JOSM,regular
241012175,created_by,JOSM,regular
241012197,created_by,JOSM,regular
241012226,created_by,JOSM,regular
241012310,created_by,JOSM,regular
241023695,created_by,JOSM,regular
241024447,created_by,JOSM,regular
241024466,created_by,JOSM,regular
241024484,created_by,JOSM,regular
241024511,created_by,JOSM,regular
241024530,created_by,JOSM,regular
241024549,created_by,JOSM,regular
241024567,created_by,JOSM,regular
241024584,created_by,JOSM,regular
241024604,created_by,JOSM,regular
241024621,created_by,JOSM,regular
241024641,created_by,JOSM,regular
241034378,created_by,JOSM,regular
241034401,created_by,JOSM,regular
241034437,created_by,JOSM,regular
241036305,created_by,JOSM,regular
241036322,created_by,JOSM,regular
241036554,created_by,JOSM,regular
241037256,created_by,JOSM,regular
241037391,created_by,JOSM,regular
241037674,created_by,JOSM,regular
241037820,created_by,JOSM,regular
241037861,created_by,JOSM,regular
241038597,created_by,JOSM,regular
241038613,created_by,JOSM,regular
241038632,created_by,JOSM,regular
241038740,created_by,JOSM,regular
241038916,created_by,JOSM,regular
241038973,created_by,JOSM,regular
241039015,created_by,JOSM,regular
241039121,created_by,JOSM,regular
241039195,created_by,JOSM,regular
241039554,created_by,JOSM,regular
241039575,created_by,JOSM,regular
241039595,created_by,JOSM,regular
241039615,created_by,JOSM,regular
241039635,created_by,JOSM,regular
241039661,created_by,JOSM,regular
241039710,created_by,JOSM,regular
241039795,created_by,JOSM,regular
241039862,created_by,JOSM,regular
241039915,created_by,JOSM,regular
241040159,created_by,JOSM,regular
241040213,created_by,JOSM,regular
241040238,created_by,JOSM,regular
241041009,created_by,JOSM,regular
241041069,created_by,JOSM,regular
241041090,created_by,JOSM,regular
241041108,created_by,JOSM,regular
241041130,created_by,JOSM,regular
241041151,created_by,JOSM,regular
241041172,created_by,JOSM,regular
241041191,created_by,JOSM,regular
241041209,created_by,JOSM,regular
241041230,created_by,JOSM,regular
241041248,created_by,JOSM,regular
241041269,created_by,JOSM,regular
241041287,created_by,JOSM,regular
241041308,created_by,JOSM,regular
241041324,created_by,JOSM,regular
241041340,created_by,JOSM,regular
241041355,created_by,JOSM,regular
241041390,created_by,JOSM,regular
241041404,created_by,JOSM,regular
241041420,created_by,JOSM,regular
241041436,created_by,JOSM,regular
241041452,created_by,JOSM,regular
241041476,created_by,JOSM,regular
241041494,created_by,JOSM,regular
241041509,created_by,JOSM,regular
241041558,created_by,JOSM,regular
241041577,created_by,JOSM,regular
241041596,created_by,JOSM,regular
241041617,created_by,JOSM,regular
241041633,created_by,JOSM,regular
241041664,created_by,JOSM,regular
241041731,created_by,JOSM,regular
241041773,created_by,JOSM,regular
